City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,ito,34.9667,139.0833,12.05,82,100,2.68,JP,1681499487
365,kalamazoo,42.2506,-85.55,28.22,22,0,1.94,US,1681499748
366,champerico,14.3,-91.9167,36.3,58,0,5.35,GT,1681499749
367,khatanga,71.9667,102.5,-22.61,91,100,1.31,RU,1681499749
368,fuyang,32.9,115.8167,13.14,92,0,1.49,CN,1681499749
369,moose factory,51.2585,-80.6094,-1.0,80,100,4.63,CA,1681499750
370,kuytun,54.3419,101.5036,-0.2,71,99,4.85,RU,1681499750
371,campana,-34.1687,-58.9591,21.74,43,9,2.31,AR,1681499750
372,teya,60.3778,92.6267,-20.94,100,98,1.21,RU,1681499751
373,pisco,-13.7,-76.2167,27.79,61,0,8.23,PE,1681499751
374,skibbereen,51.55,-9.2667,10.06,74,7,4.48,IE,1681499751
375,guajara,-2.9667,-57.6667,27.67,89,100,1.27,BR,1681499752
376,pionerskiy,54.9508,20.2275,11.91,86,98,7.74,RU,1681499752
377,mahebourg,-20.4081,57.7,26.16,89,40,1.54,MU,1681499752
378,grand gaube,-20.0064,57.6608,26.22,82,100,0.89,MU,1681499753
379,byron bay,-28.65,153.6167,15.39,91,8,3.46,AU,1681499753
380,sayan,-11.1361,-77.1933,25.85,70,97,3.92,PE,1681499753
381,kibala,9.1104,18.3463,33.1,30,50,1.76,TD,1681499753
382,miramar,25.9873,-80.2323,33.34,60,20,6.69,US,1681499754
383,acapulco,16.8634,-99.8901,28.9,70,20,5.66,MX,1681499646
384,bonthe,7.5264,-12.505,28.1,74,20,3.63,SL,1681499754
385,sakakah,29.9697,40.2064,20.76,34,100,4.28,SA,1681499159
386,mlonggo,-6.5333,110.7,24.84,85,100,3.06,ID,1681499755
387,warmbad,-28.45,18.7333,19.98,22,0,4.19,NA,1681499755
388,banganapalle,15.3167,78.2333,31.98,23,23,1.79,IN,1681499756
389,turkistan,43.0,68.0,22.46,44,100,8.37,KZ,1681499756
390,ostersund,63.1792,14.6357,0.34,100,75,16.09,SE,1681499756
391,makakilo city,21.3469,-158.0858,26.18,64,20,4.63,US,1681499757
392,jurm,36.8648,70.8342,15.85,33,63,3.16,AF,1681499757
393,katherine,-14.4667,132.2667,25.18,88,100,2.06,AU,1681499757
394,provideniya,64.3833,-173.3,-15.12,74,0,2.98,RU,1681499758
395,mudkhed,19.1667,77.5167,26.91,47,100,3.03,IN,1681499758
396,mujiayingzi,42.1167,118.7833,2.77,34,0,3.21,CN,1681499505
397,ust-ilimsk,58.0006,102.6619,1.52,70,100,6.41,RU,1681499759
398,katangli,51.7102,143.2326,-6.0,96,100,2.11,RU,1681499460
399,pak chong,14.708,101.4161,26.46,62,100,1.65,TH,1681499760
400,omboue,-1.5746,9.2618,26.35,87,44,2.05,GA,1681499760
401,mecca,21.4267,39.8261,26.61,65,4,1.0,SA,1681499623
402,bjerkvik,68.5597,17.5189,4.9,43,0,3.58,NO,1681499760
403,carutapera,-1.195,-46.02,29.0,74,78,3.11,BR,1681499761
404,laguna,38.421,-121.4238,19.13,49,0,3.6,US,1681499761
405,pimenta bueno,-11.6725,-61.1936,28.23,87,100,0.99,BR,1681499761
406,tura,25.5198,90.2201,26.31,21,100,1.57,IN,1681499761
407,avera,33.194,-82.5271,22.03,51,87,5.6,US,1681499762
408,dokka,60.84,10.0618,2.52,99,100,0.97,NO,1681499762
409,arlit,18.7369,7.3853,31.0,10,100,1.28,NE,1681499762
410,guaymas,27.9333,-110.9,25.81,68,0,11.83,MX,1681499763
411,hirara,24.8,125.2833,24.16,94,0,6.81,JP,1681499469
412,vila velha,-20.3297,-40.2925,29.97,78,20,6.17,BR,1681499763
413,haines junction,60.7522,-137.5108,1.97,55,100,2.57,CA,1681499763
414,rawson,-43.3002,-65.1023,18.86,39,100,1.67,AR,1681499764
415,talaya,61.3833,152.75,-14.23,94,100,0.36,RU,1681499764
416,inhambane,-23.865,35.3833,25.99,83,0,5.14,MZ,1681499522
417,pindiga,9.9833,10.9333,33.16,12,100,1.6,NG,1681499765
418,caiaponia,-16.9567,-51.8103,26.61,69,90,2.05,BR,1681499765
419,mana,5.6592,-53.7767,28.31,72,56,4.77,GF,1681499765
420,dossor,47.5272,52.9811,10.76,84,100,12.05,KZ,1681499766
421,sholokhovskiy,48.2807,41.0459,3.31,96,100,4.84,RU,1681499767
422,songadh,21.1667,73.5667,28.47,38,25,2.84,IN,1681499767
423,cayenne,4.9333,-52.3333,28.02,78,75,6.17,GF,1681499767
424,la ronge,55.1001,-105.2842,7.12,42,75,2.57,CA,1681499768
425,korla,41.7597,86.1469,15.8,25,100,1.79,CN,1681499768
426,sioux lookout,50.1001,-91.917,5.04,75,100,5.14,CA,1681499736
427,iqaluit,63.7506,-68.5145,-6.15,79,20,8.75,CA,1681499768
428,sao joao da barra,-21.6403,-41.0511,31.05,81,23,5.01,BR,1681499769
429,birjand,32.8663,59.2211,18.26,22,0,5.14,IR,1681499769
430,los llanos de aridane,28.6585,-17.9182,18.4,82,75,5.14,ES,1681499750
431,luwuk,-0.9516,122.7875,26.07,82,98,1.4,ID,1681499770
432,udachnyy,66.4167,112.4,-3.08,45,100,11.08,RU,1681499770
433,baghdad,33.3406,44.4009,17.95,59,0,0.0,IQ,1681499707
434,comodoro rivadavia,-45.8667,-67.5,13.92,41,0,1.54,AR,1681499770
435,emerald,-23.5333,148.1667,16.72,49,84,3.19,AU,1681499472
436,puerto escondido,15.85,-97.0667,31.46,66,20,3.09,MX,1681499761
437,ancud,-41.8697,-73.8203,13.58,61,0,2.56,CL,1681499771
438,natchez,31.5604,-91.4032,26.25,50,0,5.14,US,1681499771
439,birmitrapur,22.4,84.7667,32.1,18,100,1.33,IN,1681499772
440,urucara,-2.5364,-57.76,29.61,78,100,1.46,BR,1681499772
441,inta,66.0317,60.1659,-6.77,93,100,9.05,RU,1681499772
442,vestmanna,62.1564,-7.1664,5.51,93,100,5.14,FO,1681499773
443,gayeri,12.6497,0.4931,36.53,17,100,2.07,BF,1681499773
444,atar,20.5169,-13.0499,34.95,21,5,3.87,MR,1681499773
445,calabozo,8.9242,-67.4293,37.72,23,98,2.89,VE,1681499774
446,codrington,-38.2667,141.9667,19.58,50,100,10.44,AU,1681499774
447,najran,17.4924,44.1277,27.36,50,94,2.23,SA,1681499774
448,patacamaya,-17.2333,-67.9167,16.85,35,91,3.56,BO,1681499774
449,quelimane,-17.8786,36.8883,25.97,89,0,2.57,MZ,1681499775
450,fortuna,40.5982,-124.1573,13.85,69,76,1.34,US,1681499775
451,tacuarembo,-31.7333,-55.9833,22.82,28,4,3.74,UY,1681499776
452,sao joao do piaui,-8.3581,-42.2467,36.05,29,71,1.84,BR,1681499776
453,powell river,49.8496,-124.5361,10.8,57,40,3.09,CA,1681499776
454,vidor,30.1316,-94.0155,27.34,69,78,5.05,US,1681499777
455,ribeira brava,32.65,-17.0667,19.28,75,0,4.0,PT,1681499777
456,sept-iles,50.2001,-66.3821,7.29,43,20,5.14,CA,1681499778
457,tessalit,20.1986,1.0114,31.48,9,18,3.81,ML,1681499778
458,mackenzie,55.2999,-123.1698,5.12,48,40,4.63,CA,1681499711
459,sri aman,1.2376,111.4621,25.03,100,100,0.0,MY,1681499779
460,ambovombe,-25.1667,46.0833,23.25,89,0,1.97,MG,1681499779
461,aksu,41.1231,80.2644,17.43,20,42,2.2,CN,1681499779
462,chililabombwe,-12.3648,27.8229,17.21,97,100,1.78,ZM,1681499780
463,gobabis,-22.45,18.9667,20.64,18,0,6.07,NA,1681499780
464,deder,9.3167,41.45,14.58,80,66,1.38,ET,1681499780
465,lavaltrie,45.8834,-73.2824,20.04,29,31,2.57,CA,1681499781
466,altay,47.8667,88.1167,5.45,59,100,3.51,CN,1681499781
467,mogocha,53.7333,119.7667,-5.07,98,100,1.05,RU,1681499781
468,forio,40.7342,13.8646,13.85,77,0,1.34,IT,1681499781
469,zaltan,32.947,11.8665,16.23,53,7,2.94,LY,1681499782
470,saint-ambroise,48.5501,-71.3324,10.32,43,23,2.57,CA,1681499782
471,west monroe,32.5185,-92.1476,27.23,48,75,2.57,US,1681499673
472,gravdal,68.1214,13.5031,4.94,48,0,1.54,NO,1681499783
473,lipetsk,52.6031,39.5708,4.01,35,100,7.57,RU,1681499783
474,te anau,-45.4167,167.7167,9.0,90,5,0.59,NZ,1681499783
475,dzaoudzi,-12.7887,45.2699,27.94,78,20,1.54,YT,1681499784
476,viedma,-40.8135,-62.9967,18.67,32,98,5.75,AR,1681499784
477,barmer,25.75,71.3833,28.86,30,0,5.86,IN,1681499776
478,jumla,29.2747,82.1838,10.69,57,100,1.81,NP,1681499785
479,imbituba,-28.24,-48.6703,22.14,90,100,3.67,BR,1681499789
480,vitim,59.4511,112.5578,-13.98,97,35,1.39,RU,1681499789
481,kalevala,65.2,31.1667,-6.45,94,5,1.28,RU,1681499789
482,kamsack,51.5667,-101.9009,2.46,94,100,4.22,CA,1681499790
483,rafai,4.95,23.9167,22.47,89,86,1.79,CF,1681499790
484,torbay,47.6666,-52.7314,2.99,84,75,8.23,CA,1681499741
485,oistins,13.0667,-59.5333,29.05,61,40,8.23,BB,1681499790
486,lahaina,20.8783,-156.6825,26.0,78,2,4.66,US,1681499790
487,moorhead,46.8739,-96.7676,5.98,82,100,6.17,US,1681499791
488,panjakent,39.4952,67.6093,17.96,53,90,1.18,TJ,1681499791
489,mabaruma,8.2,-59.7833,30.12,59,96,3.37,GY,1681499791
490,zinder,13.8072,8.9881,30.44,12,29,3.81,NE,1681499792
491,suamico,44.6319,-88.0393,28.43,24,0,6.17,US,1681499792
492,shenjiamen,29.9576,122.298,14.74,98,100,4.19,CN,1681499792
493,ballina,-28.8667,153.5667,15.43,91,12,3.34,AU,1681499793
494,saint-leu,-21.15,55.2833,24.48,89,100,1.45,RE,1681499793
495,santa catarina de tepehuanes,25.35,-105.7333,19.74,36,77,15.5,MX,1681499793
496,gamboula,4.1178,15.1393,20.19,96,98,0.57,CF,1681499793
497,bay roberts,47.5999,-53.2648,3.41,79,100,3.13,CA,1681499794
498,rocha,-34.4833,-54.3333,16.25,51,11,5.07,UY,1681499794
499,zogno,45.7919,9.6562,13.9,49,0,2.06,IT,1681499794
500,senno,59.5336,33.9167,0.7,56,95,3.74,RU,1681499795
501,baneh,35.9975,45.8853,3.65,94,9,2.24,IR,1681499795
502,sao felix do xingu,-6.6447,-51.995,30.08,66,30,1.55,BR,1681499795
503,yining,29.0361,114.5636,17.28,91,2,1.07,CN,1681499796
504,meru,0.0463,37.6559,16.9,90,99,1.12,KE,1681499796
505,kupang,-10.1667,123.5833,25.61,85,100,2.38,ID,1681499796
506,qeshm,26.9581,56.2719,26.93,77,100,8.92,IR,1681499797
507,lima,-12.0432,-77.0282,26.14,65,20,6.69,PE,1681499653
508,fredericksburg,38.3032,-77.4605,29.62,57,40,5.66,US,1681499797
509,zvishavane,-20.3267,30.0665,20.53,41,0,1.07,ZW,1681499798
510,itoman,26.1247,127.6694,24.01,96,100,6.17,JP,1681499798
511,deloraine,-41.5333,146.6667,10.99,15,100,0.29,AU,1681499799
512,silvania,-16.6589,-48.6081,24.47,79,100,2.9,BR,1681499687
513,sitka,57.0531,-135.33,6.94,57,40,6.17,US,1681499799
514,samarai,-10.6167,150.6667,26.42,76,100,5.24,PG,1681499799
515,marawi,7.9986,124.2928,20.87,93,14,0.55,PH,1681499800
516,artigas,-30.4,-56.4667,22.42,40,0,5.07,UY,1681499800
517,la asuncion,11.0333,-63.8628,30.85,58,92,7.72,VE,1681499800
518,lae,-6.7221,146.9847,24.35,86,83,3.06,PG,1681499801
519,cervo,43.6702,-7.4101,14.42,83,81,7.17,ES,1681499801
520,jackson,42.4165,-122.8345,14.66,49,0,1.79,US,1681499801
521,verbilki,56.5333,37.6,2.42,41,85,4.97,RU,1681499802
522,fairbanks,64.8378,-147.7164,-3.43,59,75,3.09,US,1681499634
523,severodvinsk,64.5635,39.8302,-4.94,87,8,1.11,RU,1681499750
524,bethlehem,-1.4558,-48.5044,29.02,84,40,3.6,BR,1681499297
525,pine bluff,34.2284,-92.0032,27.27,40,0,2.57,US,1681499804
526,ukiah,39.1502,-123.2078,18.42,46,0,1.54,US,1681499805
527,yaan,7.3833,8.5667,34.1,31,60,2.28,NG,1681499805
528,nalut,30.3333,10.85,20.49,32,24,7.44,LY,1681499805
529,tigzirt,36.8886,4.1198,15.22,78,24,3.76,DZ,1681499805
530,linhares,-19.3911,-40.0722,31.06,56,92,3.83,BR,1681499806
531,asbestovskiy,57.7557,61.3967,-6.46,44,0,2.14,RU,1681499806
532,hamilton,39.1834,-84.5333,26.53,50,40,1.54,US,1681499806
533,plettenberg bay,-34.0527,23.3716,13.52,73,3,3.11,ZA,1681499787
534,seydi,39.4816,62.9137,22.48,34,100,6.08,TM,1681499807
535,plouzane,48.3833,-4.6167,10.03,78,100,8.23,FR,1681499807
536,dom pedrito,-30.9828,-54.6731,22.83,36,0,3.83,BR,1681499807
537,tatarsk,55.219,75.9828,-5.42,62,100,6.81,RU,1681499807
538,tazovskiy,67.4667,78.7,-26.67,100,100,3.16,RU,1681499705
539,dourbali,11.8091,15.8632,32.31,13,30,3.21,TD,1681499808
540,gigmoto,13.7796,124.39,25.97,87,100,0.95,PH,1681499808
541,homer,59.6425,-151.5483,1.54,81,100,0.0,US,1681499810
542,batemans bay,-35.7167,150.1833,13.94,93,69,2.07,AU,1681499810
543,chojnice,53.6955,17.557,9.98,82,100,5.78,PL,1681499811
544,pokhara,28.2333,83.9833,23.82,23,100,2.82,NP,1681499811
545,shima,24.4478,117.8111,24.01,81,12,1.31,CN,1681499811
546,linxia,35.6003,103.2064,6.74,54,6,0.4,CN,1681499811
547,sorong,-0.8833,131.25,27.15,77,79,1.65,ID,1681499812
548,mareeba,-17.0,145.4333,21.4,91,100,1.22,AU,1681499812
549,nacogdoches,31.6002,-94.6335,26.98,61,75,5.14,US,1681499760
550,biak,-0.9131,122.8766,25.38,82,99,1.19,ID,1681499813
551,lambarene,-0.7001,10.2406,22.78,98,100,4.24,GA,1681499813
552,garissa,-0.4536,39.6401,30.16,56,100,6.48,KE,1681499813
553,hay river,60.8156,-115.7999,2.98,69,75,5.66,CA,1681499814
554,aykhal,66.0,111.5,-4.48,93,100,11.73,RU,1681499814
555,ayan,56.45,138.1667,-3.99,96,100,4.73,RU,1681499814
556,chingola,-12.529,27.8838,16.98,96,100,1.88,ZM,1681499703
557,zaysan,47.4667,84.8667,10.94,45,100,2.44,KZ,1681499815
558,itaituba,-4.2761,-55.9836,33.09,62,40,2.57,BR,1681499816
559,pangody,65.85,74.4859,-15.99,99,100,0.78,RU,1681499816
560,salalah,17.0151,54.0924,29.05,79,20,2.06,OM,1681499816
561,jablah,35.3614,35.9256,13.16,82,0,2.57,SY,1681499817
562,gazanjyk,39.2446,55.5154,17.83,47,0,2.09,TM,1681499817
563,matara,5.9485,80.5353,25.35,88,12,1.25,LK,1681499817
564,pierre,44.3683,-100.351,9.36,65,100,8.23,US,1681499297
565,alekseyevsk,57.8406,108.3492,-7.57,90,17,2.08,RU,1681499818
566,palmer,42.1584,-72.3287,34.36,25,75,2.57,US,1681499818
567,scarborough,54.2797,-0.4044,6.2,90,100,2.53,GB,1681499818
568,liku,-0.7275,119.8922,24.12,92,100,0.92,ID,1681499819
569,boyolangu,-8.1181,111.8935,23.52,88,100,1.11,ID,1681499819
570,hualmay,-11.0964,-77.6139,26.34,71,95,5.98,PE,1681499819
571,aldan,58.6031,125.3894,-10.27,95,100,1.27,RU,1681499820
